Status_Milestone_Guide_RNAs,Description,Authors,Sex,Data_Repository,Tissue_ID,Name,Status_Milestone_Germ_line_transmission,Tissue,Gene,Endpoint,Data_page_link,Data_Link,Expression_data,Assay_ID,Status_Milestone_Anatomic_survey,Status_Milestone_Embryo_injection,Repository_page_link,Data_Format,Provider_institution,Endpoint_detection,Status_Milestone_Validation_of_expression,Status_Milestone_Detailed_expression,PI,Status_Milestone_Mouse_available,MMRRC_ID,id,pharosReady
Complete,"This data is a collection of image sets derived through crossing of a CRE driver line to the Ai9 CRE-reporter mouse line. Individual organs were harvested, histologically processed, and imaged using an Olympus Slide Scanner. Individual images are uploaded and stored on the amis.docking.org webserver for public viewing. This data represents our summary of the positive or negative classification of this organ for expression of the specificed gene.","Yi-Ting Chiu, Noah Sciaky, Karoline White, Justin English, Kunjie Hua, Reid Olsen",female,amis.docking.org,UBERON:0002114,pGPR68-CRExAi9_duodenum_female,Complete,duodenum,GPR68,fold change,http://amis.docking.org/lookups?gene_name=GPR68&organ_name=duodenum,http://amis.docking.org/img_browser?instrument=Histological&gene=GPR68&organ=duodenum,yes,null,Complete,Complete,https://www.mmrrc.org/catalog/sds.php?mmrrc_id=65281,TIFF,UNC Chapel Hill,fluorescence intensity,Complete,Complete,Bryan Roth,Complete,065281-UNC,https://repo.metadatacenter.org/template-instances/3a65227c-26d5-4b80-b76f-3f5d281e18f5,true
Complete,"This data is a collection of image sets derived through crossing of a CRE driver line to the Ai9 CRE-reporter mouse line. Individual organs were harvested, histologically processed, and imaged using an Olympus Slide Scanner. Individual images are uploaded and stored on the amis.docking.org webserver for public viewing. This data represents our summary of the positive or negative classification of this organ for expression of the specificed gene.","Yi-Ting Chiu, Noah Sciaky, Karoline White, Justin English, Kunjie Hua, Reid Olsen",male,amis.docking.org,UBERON:0000019,pGPR68-CRExAi9_eyes_male,Complete,camera-type eye,GPR68,fold change,http://amis.docking.org/lookups?gene_name=GPR68&organ_name=eyes,http://amis.docking.org/img_browser?instrument=Histological&gene=GPR68&organ=eyes,yes,null,Complete,Complete,https://www.mmrrc.org/catalog/sds.php?mmrrc_id=65281,TIFF,UNC Chapel Hill,fluorescence intensity,Complete,Complete,Bryan Roth,Complete,065281-UNC,https://repo.metadatacenter.org/template-instances/da590e44-2cc6-4e1c-91e1-1210376cafbb,true
Complete,"This data is a collection of image sets derived through crossing of a CRE driver line to the Ai9 CRE-reporter mouse line. Individual organs were harvested, histologically processed, and imaged using an Olympus Slide Scanner. Individual images are uploaded and stored on the amis.docking.org webserver for public viewing. This data represents our summary of the positive or negative classification of this organ for expression of the specificed gene.","Yi-Ting Chiu, Noah Sciaky, Karoline White, Justin English, Kunjie Hua, Reid Olsen",female,amis.docking.org,UBERON:0000019,pGPR68-CRExAi9_eyes_female,Complete,camera-type eye,GPR68,fold change,http://amis.docking.org/lookups?gene_name=GPR68&organ_name=eyes,http://amis.docking.org/img_browser?instrument=Histological&gene=GPR68&organ=eyes,yes,null,Complete,Complete,https://www.mmrrc.org/catalog/sds.php?mmrrc_id=65281,TIFF,UNC Chapel Hill,fluorescence intensity,Complete,Complete,Bryan Roth,Complete,065281-UNC,https://repo.metadatacenter.org/template-instances/f7eec6e2-966d-4590-878c-d47239e8c59f,true
Complete,"This data is a collection of image sets derived through crossing of a CRE driver line to the Ai9 CRE-reporter mouse line. Individual organs were harvested, histologically processed, and imaged using an Olympus Slide Scanner. Individual images are uploaded and stored on the amis.docking.org webserver for public viewing. This data represents our summary of the positive or negative classification of this organ for expression of the specificed gene.","Yi-Ting Chiu, Noah Sciaky, Karoline White, Justin English, Kunjie Hua, Reid Olsen",male,amis.docking.org,UBERON:0000948,pGPR68-CRExAi9_heart_male,Complete,heart,GPR68,fold change,http://amis.docking.org/lookups?gene_name=GPR68&organ_name=heart,http://amis.docking.org/img_browser?instrument=Histological&gene=GPR68&organ=heart,yes,null,Complete,Complete,https://www.mmrrc.org/catalog/sds.php?mmrrc_id=65281,TIFF,UNC Chapel Hill,fluorescence intensity,Complete,Complete,Bryan Roth,Complete,065281-UNC,https://repo.metadatacenter.org/template-instances/1334c6dd-138b-4485-b9da-dc63eb718a2f,true
Complete,"This data is a collection of image sets derived through crossing of a CRE driver line to the Ai9 CRE-reporter mouse line. Individual organs were harvested, histologically processed, and imaged using an Olympus Slide Scanner. Individual images are uploaded and stored on the amis.docking.org webserver for public viewing. This data represents our summary of the positive or negative classification of this organ for expression of the specificed gene.","Yi-Ting Chiu, Noah Sciaky, Karoline White, Justin English, Kunjie Hua, Reid Olsen",female,amis.docking.org,UBERON:0000948,pGPR68-CRExAi9_heart_female,Complete,heart,GPR68,fold change,http://amis.docking.org/lookups?gene_name=GPR68&organ_name=heart,http://amis.docking.org/img_browser?instrument=Histological&gene=GPR68&organ=heart,yes,null,Complete,Complete,https://www.mmrrc.org/catalog/sds.php?mmrrc_id=65281,TIFF,UNC Chapel Hill,fluorescence intensity,Complete,Complete,Bryan Roth,Complete,065281-UNC,https://repo.metadatacenter.org/template-instances/c3bd9e18-2dcd-472d-9f23-52632f0f3784,true
Complete,"This data is a collection of image sets derived through crossing of a CRE driver line to the Ai9 CRE-reporter mouse line. Individual organs were harvested, histologically processed, and imaged using an Olympus Slide Scanner. Individual images are uploaded and stored on the amis.docking.org webserver for public viewing. This data represents our summary of the positive or negative classification of this organ for expression of the specificed gene.","Yi-Ting Chiu, Noah Sciaky, Karoline White, Justin English, Kunjie Hua, Reid Olsen",female,amis.docking.org,UBERON:0002116,pGPR68-CRExAi9_ileum_female,Complete,ileum,GPR68,fold change,http://amis.docking.org/lookups?gene_name=GPR68&organ_name=ileum,http://amis.docking.org/img_browser?instrument=Histological&gene=GPR68&organ=ileum,yes,null,Complete,Complete,https://www.mmrrc.org/catalog/sds.php?mmrrc_id=65281,TIFF,UNC Chapel Hill,fluorescence intensity,Complete,Complete,Bryan Roth,Complete,065281-UNC,https://repo.metadatacenter.org/template-instances/33b7d834-7e1b-4a23-a595-59562dbbb5d5,true
Complete,"This data is a collection of image sets derived through crossing of a CRE driver line to the Ai9 CRE-reporter mouse line. Individual organs were harvested, histologically processed, and imaged using an Olympus Slide Scanner. Individual images are uploaded and stored on the amis.docking.org webserver for public viewing. This data represents our summary of the positive or negative classification of this organ for expression of the specificed gene.","Yi-Ting Chiu, Noah Sciaky, Karoline White, Justin English, Kunjie Hua, Reid Olsen",male,amis.docking.org,UBERON:0002116,pGPR68-CRExAi9_ileum_male,Complete,ileum,GPR68,fold change,http://amis.docking.org/lookups?gene_name=GPR68&organ_name=ileum,http://amis.docking.org/img_browser?instrument=Histological&gene=GPR68&organ=ileum,yes,null,Complete,Complete,https://www.mmrrc.org/catalog/sds.php?mmrrc_id=65281,TIFF,UNC Chapel Hill,fluorescence intensity,Complete,Complete,Bryan Roth,Complete,065281-UNC,https://repo.metadatacenter.org/template-instances/401a7490-798e-455a-a065-d69dd12c2403,true
Complete,"This data is a collection of image sets derived through crossing of a CRE driver line to the Ai9 CRE-reporter mouse line. Individual organs were harvested, histologically processed, and imaged using an Olympus Slide Scanner. Individual images are uploaded and stored on the amis.docking.org webserver for public viewing. This data represents our summary of the positive or negative classification of this organ for expression of the specificed gene.","Yi-Ting Chiu, Noah Sciaky, Karoline White, Justin English, Kunjie Hua, Reid Olsen",male,amis.docking.org,UBERON:0002115,pGPR68-CRExAi9_jejunum_male,Complete,jejunum,GPR68,fold change,http://amis.docking.org/lookups?gene_name=GPR68&organ_name=jejunum,http://amis.docking.org/img_browser?instrument=Histological&gene=GPR68&organ=jejunum,yes,null,Complete,Complete,https://www.mmrrc.org/catalog/sds.php?mmrrc_id=65281,TIFF,UNC Chapel Hill,fluorescence intensity,Complete,Complete,Bryan Roth,Complete,065281-UNC,https://repo.metadatacenter.org/template-instances/c16a095a-a437-4753-beb6-7b2c6ae84b60,true
Complete,"This data is a collection of image sets derived through crossing of a CRE driver line to the Ai9 CRE-reporter mouse line. Individual organs were harvested, histologically processed, and imaged using an Olympus Slide Scanner. Individual images are uploaded and stored on the amis.docking.org webserver for public viewing. This data represents our summary of the positive or negative classification of this organ for expression of the specificed gene.","Yi-Ting Chiu, Noah Sciaky, Karoline White, Justin English, Kunjie Hua, Reid Olsen",female,amis.docking.org,UBERON:0002115,pGPR68-CRExAi9_jejunum_female,Complete,jejunum,GPR68,fold change,http://amis.docking.org/lookups?gene_name=GPR68&organ_name=jejunum,http://amis.docking.org/img_browser?instrument=Histological&gene=GPR68&organ=jejunum,yes,null,Complete,Complete,https://www.mmrrc.org/catalog/sds.php?mmrrc_id=65281,TIFF,UNC Chapel Hill,fluorescence intensity,Complete,Complete,Bryan Roth,Complete,065281-UNC,https://repo.metadatacenter.org/template-instances/43ce6223-db3f-4670-87ce-91361f71e54d,true
Complete,"This data is a collection of image sets derived through crossing of a CRE driver line to the Ai9 CRE-reporter mouse line. Individual organs were harvested, histologically processed, and imaged using an Olympus Slide Scanner. Individual images are uploaded and stored on the amis.docking.org webserver for public viewing. This data represents our summary of the positive or negative classification of this organ for expression of the specificed gene.","Yi-Ting Chiu, Noah Sciaky, Karoline White, Justin English, Kunjie Hua, Reid Olsen",male,amis.docking.org,UBERON:0002113,pGPR68-CRExAi9_kidney_male,Complete,kidney,GPR68,fold change,http://amis.docking.org/lookups?gene_name=GPR68&organ_name=kidney,http://amis.docking.org/img_browser?instrument=Histological&gene=GPR68&organ=kidney,yes,null,Complete,Complete,https://www.mmrrc.org/catalog/sds.php?mmrrc_id=65281,TIFF,UNC Chapel Hill,fluorescence intensity,Complete,Complete,Bryan Roth,Complete,065281-UNC,https://repo.metadatacenter.org/template-instances/9a32ea90-7ec5-4fe0-8c5d-c3ad37969549,true
Complete,"This data is a collection of image sets derived through crossing of a CRE driver line to the Ai9 CRE-reporter mouse line. Individual organs were harvested, histologically processed, and imaged using an Olympus Slide Scanner. Individual images are uploaded and stored on the amis.docking.org webserver for public viewing. This data represents our summary of the positive or negative classification of this organ for expression of the specificed gene.","Yi-Ting Chiu, Noah Sciaky, Karoline White, Justin English, Kunjie Hua, Reid Olsen",female,amis.docking.org,UBERON:0002113,pGPR68-CRExAi9_kidney_female,Complete,kidney,GPR68,fold change,http://amis.docking.org/lookups?gene_name=GPR68&organ_name=kidney,http://amis.docking.org/img_browser?instrument=Histological&gene=GPR68&organ=kidney,yes,null,Complete,Complete,https://www.mmrrc.org/catalog/sds.php?mmrrc_id=65281,TIFF,UNC Chapel Hill,fluorescence intensity,Complete,Complete,Bryan Roth,Complete,065281-UNC,https://repo.metadatacenter.org/template-instances/4ffc0c09-2fb0-40cc-b2ad-6cdaf3cef55b,true
Complete,"This data is a collection of image sets derived through crossing of a CRE driver line to the Ai9 CRE-reporter mouse line. Individual organs were harvested, histologically processed, and imaged using an Olympus Slide Scanner. Individual images are uploaded and stored on the amis.docking.org webserver for public viewing. This data represents our summary of the positive or negative classification of this organ for expression of the specificed gene.","Yi-Ting Chiu, Noah Sciaky, Karoline White, Justin English, Kunjie Hua, Reid Olsen",male,amis.docking.org,UBERON:0002107,pGPR68-CRExAi9_liver_male,Complete,liver,GPR68,fold change,http://amis.docking.org/lookups?gene_name=GPR68&organ_name=liver,http://amis.docking.org/img_browser?instrument=Histological&gene=GPR68&organ=liver,no,null,Complete,Complete,https://www.mmrrc.org/catalog/sds.php?mmrrc_id=65281,TIFF,UNC Chapel Hill,fluorescence intensity,Complete,Complete,Bryan Roth,Complete,065281-UNC,https://repo.metadatacenter.org/template-instances/cdebff4c-08e1-4a92-9bbc-2130a13fd6ad,true
Complete,"This data is a collection of image sets derived through crossing of a CRE driver line to the Ai9 CRE-reporter mouse line. Individual organs were harvested, histologically processed, and imaged using an Olympus Slide Scanner. Individual images are uploaded and stored on the amis.docking.org webserver for public viewing. This data represents our summary of the positive or negative classification of this organ for expression of the specificed gene.","Yi-Ting Chiu, Noah Sciaky, Karoline White, Justin English, Kunjie Hua, Reid Olsen",male,amis.docking.org,UBERON:0002048,pGPR68-CRExAi9_lung_male,Complete,lung,GPR68,fold change,http://amis.docking.org/lookups?gene_name=GPR68&organ_name=lung,http://amis.docking.org/img_browser?instrument=Histological&gene=GPR68&organ=lung,yes,null,Complete,Complete,https://www.mmrrc.org/catalog/sds.php?mmrrc_id=65281,TIFF,UNC Chapel Hill,fluorescence intensity,Complete,Complete,Bryan Roth,Complete,065281-UNC,https://repo.metadatacenter.org/template-instances/a7b88c9b-807a-458f-a4e3-18f5c476127c,true
Complete,"This data is a collection of image sets derived through crossing of a CRE driver line to the Ai9 CRE-reporter mouse line. Individual organs were harvested, histologically processed, and imaged using an Olympus Slide Scanner. Individual images are uploaded and stored on the amis.docking.org webserver for public viewing. This data represents our summary of the positive or negative classification of this organ for expression of the specificed gene.","Yi-Ting Chiu, Noah Sciaky, Karoline White, Justin English, Kunjie Hua, Reid Olsen",female,amis.docking.org,UBERON:0002107,pGPR68-CRExAi9_liver_female,Complete,liver,GPR68,fold change,http://amis.docking.org/lookups?gene_name=GPR68&organ_name=liver,http://amis.docking.org/img_browser?instrument=Histological&gene=GPR68&organ=liver,no,null,Complete,Complete,https://www.mmrrc.org/catalog/sds.php?mmrrc_id=65281,TIFF,UNC Chapel Hill,fluorescence intensity,Complete,Complete,Bryan Roth,Complete,065281-UNC,https://repo.metadatacenter.org/template-instances/1e588464-c84b-4f64-8f8b-d632478f75f3,true
Complete,"This data is a collection of image sets derived through crossing of a CRE driver line to the Ai9 CRE-reporter mouse line. Individual organs were harvested, histologically processed, and imaged using an Olympus Slide Scanner. Individual images are uploaded and stored on the amis.docking.org webserver for public viewing. This data represents our summary of the positive or negative classification of this organ for expression of the specificed gene.","Yi-Ting Chiu, Noah Sciaky, Karoline White, Justin English, Kunjie Hua, Reid Olsen",female,amis.docking.org,UBERON:0002048,pGPR68-CRExAi9_lung_female,Complete,lung,GPR68,fold change,http://amis.docking.org/lookups?gene_name=GPR68&organ_name=lung,http://amis.docking.org/img_browser?instrument=Histological&gene=GPR68&organ=lung,yes,null,Complete,Complete,https://www.mmrrc.org/catalog/sds.php?mmrrc_id=65281,TIFF,UNC Chapel Hill,fluorescence intensity,Complete,Complete,Bryan Roth,Complete,065281-UNC,https://repo.metadatacenter.org/template-instances/c39f2340-db0e-4579-a3f3-05a60985b5e1,true
Complete,"This data is a collection of image sets derived through crossing of a CRE driver line to the Ai9 CRE-reporter mouse line. Individual organs were harvested, histologically processed, and imaged using an Olympus Slide Scanner. Individual images are uploaded and stored on the amis.docking.org webserver for public viewing. This data represents our summary of the positive or negative classification of this organ for expression of the specificed gene.","Yi-Ting Chiu, Noah Sciaky, Karoline White, Justin English, Kunjie Hua, Reid Olsen",female,amis.docking.org,UBERON:0000992,pGPR68-CRExAi9_ovary_female,Complete,ovary,GPR68,fold change,http://amis.docking.org/lookups?gene_name=GPR68&organ_name=ovary,http://amis.docking.org/img_browser?instrument=Histological&gene=GPR68&organ=ovary,yes,null,Complete,Complete,https://www.mmrrc.org/catalog/sds.php?mmrrc_id=65281,TIFF,UNC Chapel Hill,fluorescence intensity,Complete,Complete,Bryan Roth,Complete,065281-UNC,https://repo.metadatacenter.org/template-instances/01287209-294f-4412-aa89-a84fb96857e9,true
Complete,"This data is a collection of image sets derived through crossing of a CRE driver line to the Ai9 CRE-reporter mouse line. Individual organs were harvested, histologically processed, and imaged using an Olympus Slide Scanner. Individual images are uploaded and stored on the amis.docking.org webserver for public viewing. This data represents our summary of the positive or negative classification of this organ for expression of the specificed gene.","Yi-Ting Chiu, Noah Sciaky, Karoline White, Justin English, Kunjie Hua, Reid Olsen",male,amis.docking.org,UBERON:0001134,pGPR68-CRExAi9_muscle_male,Complete,muscle organ,GPR68,fold change,http://amis.docking.org/lookups?gene_name=GPR68&organ_name=muscle,http://amis.docking.org/img_browser?instrument=Histological&gene=GPR68&organ=muscle,yes,null,Complete,Complete,https://www.mmrrc.org/catalog/sds.php?mmrrc_id=65281,TIFF,UNC Chapel Hill,fluorescence intensity,Complete,Complete,Bryan Roth,Complete,065281-UNC,https://repo.metadatacenter.org/template-instances/4517b4d9-5471-4f4d-a3ac-f73f1ac87331,true
Complete,"This data is a collection of image sets derived through crossing of a CRE driver line to the Ai9 CRE-reporter mouse line. Individual organs were harvested, histologically processed, and imaged using an Olympus Slide Scanner. Individual images are uploaded and stored on the amis.docking.org webserver for public viewing. This data represents our summary of the positive or negative classification of this organ for expression of the specificed gene.","Yi-Ting Chiu, Noah Sciaky, Karoline White, Justin English, Kunjie Hua, Reid Olsen",female,amis.docking.org,UBERON:0001134,pGPR68-CRExAi9_muscle_female,Complete,muscle organ,GPR68,fold change,http://amis.docking.org/lookups?gene_name=GPR68&organ_name=muscle,http://amis.docking.org/img_browser?instrument=Histological&gene=GPR68&organ=muscle,yes,null,Complete,Complete,https://www.mmrrc.org/catalog/sds.php?mmrrc_id=65281,TIFF,UNC Chapel Hill,fluorescence intensity,Complete,Complete,Bryan Roth,Complete,065281-UNC,https://repo.metadatacenter.org/template-instances/df357c6f-061c-4d6d-9d90-5533f5aa6ebc,true
Complete,"This data is a collection of image sets derived through crossing of a CRE driver line to the Ai9 CRE-reporter mouse line. Individual organs were harvested, histologically processed, and imaged using an Olympus Slide Scanner. Individual images are uploaded and stored on the amis.docking.org webserver for public viewing. This data represents our summary of the positive or negative classification of this organ for expression of the specificed gene.","Yi-Ting Chiu, Noah Sciaky, Karoline White, Justin English, Kunjie Hua, Reid Olsen",male,amis.docking.org,UBERON:0001264,pGPR68-CRExAi9_pancreas_male,Complete,pancreas,GPR68,fold change,http://amis.docking.org/lookups?gene_name=GPR68&organ_name=pancreas,http://amis.docking.org/img_browser?instrument=Histological&gene=GPR68&organ=pancreas,yes,null,Complete,Complete,https://www.mmrrc.org/catalog/sds.php?mmrrc_id=65281,TIFF,UNC Chapel Hill,fluorescence intensity,Complete,Complete,Bryan Roth,Complete,065281-UNC,https://repo.metadatacenter.org/template-instances/3cdf3b1d-16a6-4b1b-817c-e54d9ffbf267,true
Complete,"This data is a collection of image sets derived through crossing of a CRE driver line to the Ai9 CRE-reporter mouse line. Individual organs were harvested, histologically processed, and imaged using an Olympus Slide Scanner. Individual images are uploaded and stored on the amis.docking.org webserver for public viewing. This data represents our summary of the positive or negative classification of this organ for expression of the specificed gene.","Yi-Ting Chiu, Noah Sciaky, Karoline White, Justin English, Kunjie Hua, Reid Olsen",female,amis.docking.org,UBERON:0001264,pGPR68-CRExAi9_pancreas_female,Complete,pancreas,GPR68,fold change,http://amis.docking.org/lookups?gene_name=GPR68&organ_name=pancreas,http://amis.docking.org/img_browser?instrument=Histological&gene=GPR68&organ=pancreas,yes,null,Complete,Complete,https://www.mmrrc.org/catalog/sds.php?mmrrc_id=65281,TIFF,UNC Chapel Hill,fluorescence intensity,Complete,Complete,Bryan Roth,Complete,065281-UNC,https://repo.metadatacenter.org/template-instances/aa053fe5-de9b-49e3-a2f1-8933ec7a22da,true
Complete,"This data is a collection of image sets derived through crossing of a CRE driver line to the Ai9 CRE-reporter mouse line. Individual organs were harvested, histologically processed, and imaged using an Olympus Slide Scanner. Individual images are uploaded and stored on the amis.docking.org webserver for public viewing. This data represents our summary of the positive or negative classification of this organ for expression of the specificed gene.","Yi-Ting Chiu, Noah Sciaky, Karoline White, Justin English, Kunjie Hua, Reid Olsen",male,amis.docking.org,UBERON:0002106,pGPR68-CRExAi9_spleen_male,Complete,spleen,GPR68,fold change,http://amis.docking.org/lookups?gene_name=GPR68&organ_name=spleen,http://amis.docking.org/img_browser?instrument=Histological&gene=GPR68&organ=spleen,yes,null,Complete,Complete,https://www.mmrrc.org/catalog/sds.php?mmrrc_id=65281,TIFF,UNC Chapel Hill,fluorescence intensity,Complete,Complete,Bryan Roth,Complete,065281-UNC,https://repo.metadatacenter.org/template-instances/a52e203b-04f0-4d4d-ada3-f2e4a5c87a00,true
Complete,"This data is a collection of image sets derived through crossing of a CRE driver line to the Ai9 CRE-reporter mouse line. Individual organs were harvested, histologically processed, and imaged using an Olympus Slide Scanner. Individual images are uploaded and stored on the amis.docking.org webserver for public viewing. This data represents our summary of the positive or negative classification of this organ for expression of the specificed gene.","Yi-Ting Chiu, Noah Sciaky, Karoline White, Justin English, Kunjie Hua, Reid Olsen",female,amis.docking.org,UBERON:0002106,pGPR68-CRExAi9_spleen_female,Complete,spleen,GPR68,fold change,http://amis.docking.org/lookups?gene_name=GPR68&organ_name=spleen,http://amis.docking.org/img_browser?instrument=Histological&gene=GPR68&organ=spleen,yes,null,Complete,Complete,https://www.mmrrc.org/catalog/sds.php?mmrrc_id=65281,TIFF,UNC Chapel Hill,fluorescence intensity,Complete,Complete,Bryan Roth,Complete,065281-UNC,https://repo.metadatacenter.org/template-instances/7cf2245f-4d39-4850-8981-6fab0f6d0e6f,true
Complete,"This data is a collection of image sets derived through crossing of a CRE driver line to the Ai9 CRE-reporter mouse line. Individual organs were harvested, histologically processed, and imaged using an Olympus Slide Scanner. Individual images are uploaded and stored on the amis.docking.org webserver for public viewing. This data represents our summary of the positive or negative classification of this organ for expression of the specificed gene.","Yi-Ting Chiu, Noah Sciaky, Karoline White, Justin English, Kunjie Hua, Reid Olsen",male,amis.docking.org,UBERON:0000945,pGPR68-CRExAi9_stomach_male,Complete,stomach,GPR68,fold change,http://amis.docking.org/lookups?gene_name=GPR68&organ_name=stomach,http://amis.docking.org/img_browser?instrument=Histological&gene=GPR68&organ=stomach,yes,null,Complete,Complete,https://www.mmrrc.org/catalog/sds.php?mmrrc_id=65281,TIFF,UNC Chapel Hill,fluorescence intensity,Complete,Complete,Bryan Roth,Complete,065281-UNC,https://repo.metadatacenter.org/template-instances/cb0b8c76-1345-4a5a-98a2-fb7189e53ad4,true
Complete,"This data is a collection of image sets derived through crossing of a CRE driver line to the Ai9 CRE-reporter mouse line. Individual organs were harvested, histologically processed, and imaged using an Olympus Slide Scanner. Individual images are uploaded and stored on the amis.docking.org webserver for public viewing. This data represents our summary of the positive or negative classification of this organ for expression of the specificed gene.","Yi-Ting Chiu, Noah Sciaky, Karoline White, Justin English, Kunjie Hua, Reid Olsen",female,amis.docking.org,UBERON:0000945,pGPR68-CRExAi9_stomach_female,Complete,stomach,GPR68,fold change,http://amis.docking.org/lookups?gene_name=GPR68&organ_name=stomach,http://amis.docking.org/img_browser?instrument=Histological&gene=GPR68&organ=stomach,yes,null,Complete,Complete,https://www.mmrrc.org/catalog/sds.php?mmrrc_id=65281,TIFF,UNC Chapel Hill,fluorescence intensity,Complete,Complete,Bryan Roth,Complete,065281-UNC,https://repo.metadatacenter.org/template-instances/99771b16-ead2-4168-9ac2-1ae65539fe91,true
Complete,"This data is a collection of image sets derived through crossing of a CRE driver line to the Ai9 CRE-reporter mouse line. Individual organs were harvested, histologically processed, and imaged using an Olympus Slide Scanner. Individual images are uploaded and stored on the amis.docking.org webserver for public viewing. This data represents our summary of the positive or negative classification of this organ for expression of the specificed gene.","Yi-Ting Chiu, Noah Sciaky, Karoline White, Justin English, Kunjie Hua, Reid Olsen",male,amis.docking.org,UBERON:0000473,pGPR68-CRExAi9_testes_male,Complete,testis,GPR68,fold change,http://amis.docking.org/lookups?gene_name=GPR68&organ_name=testes,http://amis.docking.org/img_browser?instrument=Histological&gene=GPR68&organ=testes,yes,null,Complete,Complete,https://www.mmrrc.org/catalog/sds.php?mmrrc_id=65281,TIFF,UNC Chapel Hill,fluorescence intensity,Complete,Complete,Bryan Roth,Complete,065281-UNC,https://repo.metadatacenter.org/template-instances/a1f5712a-6eee-468e-9d0f-3e40d72f11f1,true
Complete,"This data is a collection of image sets derived through crossing of a CRE driver line to the Ai9 CRE-reporter mouse line. Individual organs were harvested, histologically processed, and imaged using an Olympus Slide Scanner. Individual images are uploaded and stored on the amis.docking.org webserver for public viewing. This data represents our summary of the positive or negative classification of this organ for expression of the specificed gene.","Yi-Ting Chiu, Noah Sciaky, Karoline White, Justin English, Kunjie Hua, Reid Olsen",male,amis.docking.org,UBERON:0002370,pGPR68-CRExAi9_thymus_male,Complete,thymus,GPR68,fold change,http://amis.docking.org/lookups?gene_name=GPR68&organ_name=thymus,http://amis.docking.org/img_browser?instrument=Histological&gene=GPR68&organ=thymus,yes,null,Complete,Complete,https://www.mmrrc.org/catalog/sds.php?mmrrc_id=65281,TIFF,UNC Chapel Hill,fluorescence intensity,Complete,Complete,Bryan Roth,Complete,065281-UNC,https://repo.metadatacenter.org/template-instances/0774fffa-be7f-43b6-8efe-288b26166265,true
Complete,"This data is a collection of image sets derived through crossing of a CRE driver line to the Ai9 CRE-reporter mouse line. Individual organs were harvested, histologically processed, and imaged using an Olympus Slide Scanner. Individual images are uploaded and stored on the amis.docking.org webserver for public viewing. This data represents our summary of the positive or negative classification of this organ for expression of the specificed gene.","Yi-Ting Chiu, Noah Sciaky, Karoline White, Justin English, Kunjie Hua, Reid Olsen",male,amis.docking.org,UBERON:0001723,pGPR68-CRExAi9_tongue_male,Complete,tongue,GPR68,fold change,http://amis.docking.org/lookups?gene_name=GPR68&organ_name=tongue,http://amis.docking.org/img_browser?instrument=Histological&gene=GPR68&organ=tongue,yes,null,Complete,Complete,https://www.mmrrc.org/catalog/sds.php?mmrrc_id=65281,TIFF,UNC Chapel Hill,fluorescence intensity,Complete,Complete,Bryan Roth,Complete,065281-UNC,https://repo.metadatacenter.org/template-instances/aef3df75-26b1-4723-b083-a80fda603112,true
Complete,"This data is a collection of image sets derived through crossing of a CRE driver line to the Ai9 CRE-reporter mouse line. Individual organs were harvested, histologically processed, and imaged using an Olympus Slide Scanner. Individual images are uploaded and stored on the amis.docking.org webserver for public viewing. This data represents our summary of the positive or negative classification of this organ for expression of the specificed gene.","Yi-Ting Chiu, Noah Sciaky, Karoline White, Justin English, Kunjie Hua, Reid Olsen",female,amis.docking.org,UBERON:0001723,pGPR68-CRExAi9_tongue_female,Complete,tongue,GPR68,fold change,http://amis.docking.org/lookups?gene_name=GPR68&organ_name=tongue,http://amis.docking.org/img_browser?instrument=Histological&gene=GPR68&organ=tongue,yes,null,Complete,Complete,https://www.mmrrc.org/catalog/sds.php?mmrrc_id=65281,TIFF,UNC Chapel Hill,fluorescence intensity,Complete,Complete,Bryan Roth,Complete,065281-UNC,https://repo.metadatacenter.org/template-instances/954be345-2ed2-4805-94e8-10d41a92e27d,true
Complete,"This data is a collection of image sets derived through crossing of a CRE driver line to the Ai9 CRE-reporter mouse line. Individual organs were harvested, histologically processed, and imaged using an Olympus Slide Scanner. Individual images are uploaded and stored on the amis.docking.org webserver for public viewing. This data represents our summary of the positive or negative classification of this organ for expression of the specificed gene.","Yi-Ting Chiu, Noah Sciaky, Karoline White, Justin English, Kunjie Hua, Reid Olsen",female,amis.docking.org,UBERON:0002370,pGPR68-CRExAi9_thymus_female,Complete,thymus,GPR68,fold change,http://amis.docking.org/lookups?gene_name=GPR68&organ_name=thymus,http://amis.docking.org/img_browser?instrument=Histological&gene=GPR68&organ=thymus,yes,null,Complete,Complete,https://www.mmrrc.org/catalog/sds.php?mmrrc_id=65281,TIFF,UNC Chapel Hill,fluorescence intensity,Complete,Complete,Bryan Roth,Complete,065281-UNC,https://repo.metadatacenter.org/template-instances/6b9c4cec-0c93-4b49-927b-6f81f55df901,true
